,season,celebrity_name,week,eligible,season_max_week,eligible_next
676,7,Ted McGinley,1,True,10,False
677,7,Ted McGinley,2,False,10,False
678,7,Ted McGinley,3,False,10,False
679,7,Ted McGinley,4,False,10,False
680,7,Ted McGinley,5,False,10,False
681,7,Ted McGinley,6,False,10,False
682,7,Ted McGinley,7,False,10,False
683,7,Ted McGinley,8,False,10,False
684,7,Ted McGinley,9,False,10,False
685,7,Ted McGinley,10,False,10,
686,7,Toni Braxton,1,True,10,True
687,7,Toni Braxton,2,True,10,True
688,7,Toni Braxton,3,True,10,True
689,7,Toni Braxton,4,True,10,True
690,7,Toni Braxton,5,True,10,False
691,7,Toni Braxton,6,False,10,False
692,7,Toni Braxton,7,False,10,False
693,7,Toni Braxton,8,False,10,False
694,7,Toni Braxton,9,False,10,False
695,7,Toni Braxton,10,False,10,
696,7,Warren Sapp,1,True,10,True
697,7,Warren Sapp,2,True,10,True
698,7,Warren Sapp,3,True,10,True
699,7,Warren Sapp,4,True,10,True
700,7,Warren Sapp,5,True,10,True
701,7,Warren Sapp,6,True,10,True
702,7,Warren Sapp,7,True,10,True
703,7,Warren Sapp,8,True,10,True
704,7,Warren Sapp,9,True,10,True
705,7,Warren Sapp,10,True,10,
706,8,Belinda Carlisle,1,True,11,True
707,8,Belinda Carlisle,2,True,11,False
708,8,Belinda Carlisle,3,False,11,False
709,8,Belinda Carlisle,4,False,11,False
710,8,Belinda Carlisle,5,False,11,False
711,8,Belinda Carlisle,6,False,11,False
712,8,Belinda Carlisle,7,False,11,False
713,8,Belinda Carlisle,8,False,11,False
714,8,Belinda Carlisle,9,False,11,False
715,8,Belinda Carlisle,10,False,11,False
716,8,Belinda Carlisle,11,False,11,
717,8,Chuck Wicks,1,True,11,True
718,8,Chuck Wicks,2,True,11,True
719,8,Chuck Wicks,3,True,11,True
720,8,Chuck Wicks,4,True,11,True
721,8,Chuck Wicks,5,True,11,True
722,8,Chuck Wicks,6,True,11,True
723,8,Chuck Wicks,7,True,11,True
724,8,Chuck Wicks,8,True,11,False
725,8,Chuck Wicks,9,False,11,False
726,8,Chuck Wicks,10,False,11,False
727,8,Chuck Wicks,11,False,11,
728,8,David Alan Grier,1,True,11,True
729,8,David Alan Grier,2,True,11,True
730,8,David Alan Grier,3,True,11,True
731,8,David Alan Grier,4,True,11,True
732,8,David Alan Grier,5,True,11,False
733,8,David Alan Grier,6,False,11,False
734,8,David Alan Grier,7,False,11,False
735,8,David Alan Grier,8,False,11,False
736,8,David Alan Grier,9,False,11,False
737,8,David Alan Grier,10,False,11,False
738,8,David Alan Grier,11,False,11,
739,8,Denise Richards,1,True,11,True
740,8,Denise Richards,2,True,11,True
741,8,Denise Richards,3,True,11,False
742,8,Denise Richards,4,False,11,False
743,8,Denise Richards,5,False,11,False
744,8,Denise Richards,6,False,11,False
745,8,Denise Richards,7,False,11,False
746,8,Denise Richards,8,False,11,False
747,8,Denise Richards,9,False,11,False
748,8,Denise Richards,10,False,11,False
749,8,Denise Richards,11,False,11,
750,8,Gilles Marini,1,True,11,True
751,8,Gilles Marini,2,True,11,True
752,8,Gilles Marini,3,True,11,True
753,8,Gilles Marini,4,True,11,True
754,8,Gilles Marini,5,True,11,True
755,8,Gilles Marini,6,True,11,True
756,8,Gilles Marini,7,True,11,True
757,8,Gilles Marini,8,True,11,True
758,8,Gilles Marini,9,True,11,True
759,8,Gilles Marini,10,True,11,True
760,8,Gilles Marini,11,True,11,
761,8,Holly Madison,1,True,11,True
762,8,Holly Madison,2,True,11,True
763,8,Holly Madison,3,True,11,True
764,8,Holly Madison,4,True,11,False
765,8,Holly Madison,5,False,11,False
766,8,Holly Madison,6,False,11,False
767,8,Holly Madison,7,False,11,False
768,8,Holly Madison,8,False,11,False
769,8,Holly Madison,9,False,11,False
770,8,Holly Madison,10,False,11,False
771,8,Holly Madison,11,False,11,
772,8,Lawrence Taylor,1,True,11,True
773,8,Lawrence Taylor,2,True,11,True
774,8,Lawrence Taylor,3,True,11,True
775,8,Lawrence Taylor,4,True,11,True
776,8,Lawrence Taylor,5,True,11,True
777,8,Lawrence Taylor,6,True,11,True
778,8,Lawrence Taylor,7,True,11,False
779,8,Lawrence Taylor,8,False,11,False
780,8,Lawrence Taylor,9,False,11,False
781,8,Lawrence Taylor,10,False,11,False
782,8,Lawrence Taylor,11,False,11,
783,8,Lil' Kim,1,True,11,True
784,8,Lil' Kim,2,True,11,True
785,8,Lil' Kim,3,True,11,True
786,8,Lil' Kim,4,True,11,True
787,8,Lil' Kim,5,True,11,True
788,8,Lil' Kim,6,True,11,True
789,8,Lil' Kim,7,True,11,True
790,8,Lil' Kim,8,True,11,True
791,8,Lil' Kim,9,True,11,False
792,8,Lil' Kim,10,False,11,False
793,8,Lil' Kim,11,False,11,
794,8,Melissa Rycroft,1,True,11,True
795,8,Melissa Rycroft,2,True,11,True
796,8,Melissa Rycroft,3,True,11,True
797,8,Melissa Rycroft,4,True,11,True
798,8,Melissa Rycroft,5,True,11,True
799,8,Melissa Rycroft,6,True,11,True
800,8,Melissa Rycroft,7,True,11,True
801,8,Melissa Rycroft,8,True,11,True
802,8,Melissa Rycroft,9,True,11,True
803,8,Melissa Rycroft,10,True,11,True
804,8,Melissa Rycroft,11,True,11,
805,8,Shawn Johnson,1,True,11,True
806,8,Shawn Johnson,2,True,11,True
807,8,Shawn Johnson,3,True,11,True
808,8,Shawn Johnson,4,True,11,True
809,8,Shawn Johnson,5,True,11,True
810,8,Shawn Johnson,6,True,11,True
811,8,Shawn Johnson,7,True,11,True
812,8,Shawn Johnson,8,True,11,True
813,8,Shawn Johnson,9,True,11,True
814,8,Shawn Johnson,10,True,11,True
815,8,Shawn Johnson,11,True,11,
816,8,Steve Wozniak,1,True,11,True
817,8,Steve Wozniak,2,True,11,True
818,8,Steve Wozniak,3,True,11,True
819,8,Steve Wozniak,4,True,11,False
820,8,Steve Wozniak,5,False,11,False
821,8,Steve Wozniak,6,False,11,False
822,8,Steve Wozniak,7,False,11,False
823,8,Steve Wozniak,8,False,11,False
824,8,Steve Wozniak,9,False,11,False
825,8,Steve Wozniak,10,False,11,False
826,8,Steve Wozniak,11,False,11,
827,8,Steve-O,1,True,11,True
828,8,Steve-O,2,True,11,True
829,8,Steve-O,3,True,11,True
830,8,Steve-O,4,True,11,True
831,8,Steve-O,5,True,11,True
832,8,Steve-O,6,True,11,False
833,8,Steve-O,7,False,11,False
834,8,Steve-O,8,False,11,False
835,8,Steve-O,9,False,11,False
836,8,Steve-O,10,False,11,False
837,8,Steve-O,11,False,11,
838,8,Ty Murray,1,True,11,True
839,8,Ty Murray,2,True,11,True
840,8,Ty Murray,3,True,11,True
841,8,Ty Murray,4,True,11,True
842,8,Ty Murray,5,True,11,True
843,8,Ty Murray,6,True,11,True
844,8,Ty Murray,7,True,11,True
845,8,Ty Murray,8,True,11,True
846,8,Ty Murray,9,True,11,True
847,8,Ty Murray,10,True,11,False
848,8,Ty Murray,11,False,11,
849,9,Aaron Carter,1,True,10,True
850,9,Aaron Carter,2,True,10,True
851,9,Aaron Carter,3,True,10,True
852,9,Aaron Carter,4,True,10,True
853,9,Aaron Carter,5,True,10,True
854,9,Aaron Carter,6,True,10,True
855,9,Aaron Carter,7,True,10,True
856,9,Aaron Carter,8,True,10,False
857,9,Aaron Carter,9,False,10,False
858,9,Aaron Carter,10,False,10,
859,9,Ashley Hamiliton,1,True,10,False
860,9,Ashley Hamiliton,2,False,10,False
861,9,Ashley Hamiliton,3,False,10,False
862,9,Ashley Hamiliton,4,False,10,False
863,9,Ashley Hamiliton,5,False,10,False
864,9,Ashley Hamiliton,6,False,10,False
865,9,Ashley Hamiliton,7,False,10,False
866,9,Ashley Hamiliton,8,False,10,False
867,9,Ashley Hamiliton,9,False,10,False
868,9,Ashley Hamiliton,10,False,10,
869,9,Chuck Liddell,1,True,10,True
870,9,Chuck Liddell,2,True,10,True
871,9,Chuck Liddell,3,True,10,True
872,9,Chuck Liddell,4,True,10,False
873,9,Chuck Liddell,5,False,10,False
874,9,Chuck Liddell,6,False,10,False
875,9,Chuck Liddell,7,False,10,False
876,9,Chuck Liddell,8,False,10,False
877,9,Chuck Liddell,9,False,10,False
878,9,Chuck Liddell,10,False,10,
879,9,Debi Mazar,1,True,10,True
880,9,Debi Mazar,2,True,10,True
881,9,Debi Mazar,3,True,10,False
882,9,Debi Mazar,4,False,10,False
883,9,Debi Mazar,5,False,10,False
884,9,Debi Mazar,6,False,10,False
885,9,Debi Mazar,7,False,10,False
886,9,Debi Mazar,8,False,10,False
887,9,Debi Mazar,9,False,10,False
888,9,Debi Mazar,10,False,10,
889,9,Donny Osmond,1,True,10,True
890,9,Donny Osmond,2,True,10,True
891,9,Donny Osmond,3,True,10,True
892,9,Donny Osmond,4,True,10,True
893,9,Donny Osmond,5,True,10,True
894,9,Donny Osmond,6,True,10,True
895,9,Donny Osmond,7,True,10,True
896,9,Donny Osmond,8,True,10,True
897,9,Donny Osmond,9,True,10,True
898,9,Donny Osmond,10,True,10,
899,9,Joanna Krupa,1,True,10,True
900,9,Joanna Krupa,2,True,10,True
901,9,Joanna Krupa,3,True,10,True
902,9,Joanna Krupa,4,True,10,True
903,9,Joanna Krupa,5,True,10,True
904,9,Joanna Krupa,6,True,10,True
905,9,Joanna Krupa,7,True,10,True
906,9,Joanna Krupa,8,True,10,True
907,9,Joanna Krupa,9,True,10,False
908,9,Joanna Krupa,10,False,10,
909,9,Kathy Ireland,1,True,10,True
910,9,Kathy Ireland,2,True,10,False
911,9,Kathy Ireland,3,False,10,False
912,9,Kathy Ireland,4,False,10,False
913,9,Kathy Ireland,5,False,10,False
914,9,Kathy Ireland,6,False,10,False
915,9,Kathy Ireland,7,False,10,False
916,9,Kathy Ireland,8,False,10,False
917,9,Kathy Ireland,9,False,10,False
918,9,Kathy Ireland,10,False,10,
919,9,Kelly Osbourne,1,True,10,True
920,9,Kelly Osbourne,2,True,10,True
921,9,Kelly Osbourne,3,True,10,True
922,9,Kelly Osbourne,4,True,10,True
923,9,Kelly Osbourne,5,True,10,True
924,9,Kelly Osbourne,6,True,10,True
925,9,Kelly Osbourne,7,True,10,True
926,9,Kelly Osbourne,8,True,10,True
927,9,Kelly Osbourne,9,True,10,True
928,9,Kelly Osbourne,10,True,10,
929,9,Louie Vito,1,True,10,True
930,9,Louie Vito,2,True,10,True
931,9,Louie Vito,3,True,10,True
932,9,Louie Vito,4,True,10,True
933,9,Louie Vito,5,True,10,True
934,9,Louie Vito,6,True,10,False
935,9,Louie Vito,7,False,10,False
936,9,Louie Vito,8,False,10,False
937,9,Louie Vito,9,False,10,False
938,9,Louie Vito,10,False,10,
939,9,Macy Gray,1,True,10,False
940,9,Macy Gray,2,False,10,False
941,9,Macy Gray,3,False,10,False
942,9,Macy Gray,4,False,10,False
943,9,Macy Gray,5,False,10,False
944,9,Macy Gray,6,False,10,False
945,9,Macy Gray,7,False,10,False
946,9,Macy Gray,8,False,10,False
947,9,Macy Gray,9,False,10,False
948,9,Macy Gray,10,False,10,
949,9,Mark Dacascos,1,True,10,True
950,9,Mark Dacascos,2,True,10,True
951,9,Mark Dacascos,3,True,10,True
952,9,Mark Dacascos,4,True,10,True
953,9,Mark Dacascos,5,True,10,True
954,9,Mark Dacascos,6,True,10,True
955,9,Mark Dacascos,7,True,10,False
956,9,Mark Dacascos,8,False,10,False
957,9,Mark Dacascos,9,False,10,False
958,9,Mark Dacascos,10,False,10,
959,9,Melissa Joan Hart,1,True,10,True
960,9,Melissa Joan Hart,2,True,10,True
961,9,Melissa Joan Hart,3,True,10,True
962,9,Melissa Joan Hart,4,True,10,True
963,9,Melissa Joan Hart,5,True,10,True
964,9,Melissa Joan Hart,6,True,10,False
965,9,Melissa Joan Hart,7,False,10,False
966,9,Melissa Joan Hart,8,False,10,False
967,9,Melissa Joan Hart,9,False,10,False
968,9,Melissa Joan Hart,10,False,10,
969,9,Michael Irvin,1,True,10,True
970,9,Michael Irvin,2,True,10,True
971,9,Michael Irvin,3,True,10,True
972,9,Michael Irvin,4,True,10,True
973,9,Michael Irvin,5,True,10,True
974,9,Michael Irvin,6,True,10,True
975,9,Michael Irvin,7,True,10,False
976,9,Michael Irvin,8,False,10,False
977,9,Michael Irvin,9,False,10,False
978,9,Michael Irvin,10,False,10,
979,9,Mya,1,True,10,True
980,9,Mya,2,True,10,True
981,9,Mya,3,True,10,True
982,9,Mya,4,True,10,True
983,9,Mya,5,True,10,True
984,9,Mya,6,True,10,True
985,9,Mya,7,True,10,True
986,9,Mya,8,True,10,True
987,9,Mya,9,True,10,True
988,9,Mya,10,True,10,
989,9,Natalie Coughlin,1,True,10,True
990,9,Natalie Coughlin,2,True,10,True
991,9,Natalie Coughlin,3,True,10,True
992,9,Natalie Coughlin,4,True,10,True
993,9,Natalie Coughlin,5,True,10,False
994,9,Natalie Coughlin,6,False,10,False
995,9,Natalie Coughlin,7,False,10,False
996,9,Natalie Coughlin,8,False,10,False
997,9,Natalie Coughlin,9,False,10,False
998,9,Natalie Coughlin,10,False,10,
999,9,Tom DeLay,1,True,10,True
1000,9,Tom DeLay,2,True,10,True
1001,9,Tom DeLay,3,True,10,False
1002,9,Tom DeLay,4,False,10,False
1003,9,Tom DeLay,5,False,10,False
1004,9,Tom DeLay,6,False,10,False
1005,9,Tom DeLay,7,False,10,False
1006,9,Tom DeLay,8,False,10,False
1007,9,Tom DeLay,9,False,10,False
1008,9,Tom DeLay,10,False,10,
1009,10,Aiden Turner,1,True,10,True
1010,10,Aiden Turner,2,True,10,True
1011,10,Aiden Turner,3,True,10,True
1012,10,Aiden Turner,4,True,10,False
1013,10,Aiden Turner,5,False,10,False
1014,10,Aiden Turner,6,False,10,False
1015,10,Aiden Turner,7,False,10,False
1016,10,Aiden Turner,8,False,10,False
1017,10,Aiden Turner,9,False,10,False
1018,10,Aiden Turner,10,False,10,
1019,10,Buzz Aldrin,1,True,10,True
1020,10,Buzz Aldrin,2,True,10,True
1021,10,Buzz Aldrin,3,True,10,False
1022,10,Buzz Aldrin,4,False,10,False
1023,10,Buzz Aldrin,5,False,10,False
1024,10,Buzz Aldrin,6,False,10,False
1025,10,Buzz Aldrin,7,False,10,False
1026,10,Buzz Aldrin,8,False,10,False
1027,10,Buzz Aldrin,9,False,10,False
1028,10,Buzz Aldrin,10,False,10,
1029,10,Chad Ochocinco,1,True,10,True
1030,10,Chad Ochocinco,2,True,10,True
1031,10,Chad Ochocinco,3,True,10,True
1032,10,Chad Ochocinco,4,True,10,True
1033,10,Chad Ochocinco,5,True,10,True
1034,10,Chad Ochocinco,6,True,10,True
1035,10,Chad Ochocinco,7,True,10,True
1036,10,Chad Ochocinco,8,True,10,True
1037,10,Chad Ochocinco,9,True,10,False
1038,10,Chad Ochocinco,10,False,10,
1039,10,Erin Andrews,1,True,10,True
1040,10,Erin Andrews,2,True,10,True
1041,10,Erin Andrews,3,True,10,True
1042,10,Erin Andrews,4,True,10,True
1043,10,Erin Andrews,5,True,10,True
1044,10,Erin Andrews,6,True,10,True
1045,10,Erin Andrews,7,True,10,True
1046,10,Erin Andrews,8,True,10,True
1047,10,Erin Andrews,9,True,10,True
1048,10,Erin Andrews,10,True,10,
1049,10,Evan Lysacek,1,True,10,True
1050,10,Evan Lysacek,2,True,10,True
1051,10,Evan Lysacek,3,True,10,True
1052,10,Evan Lysacek,4,True,10,True
1053,10,Evan Lysacek,5,True,10,True
1054,10,Evan Lysacek,6,True,10,True
1055,10,Evan Lysacek,7,True,10,True
1056,10,Evan Lysacek,8,True,10,True
1057,10,Evan Lysacek,9,True,10,True
1058,10,Evan Lysacek,10,True,10,
1059,10,Jake Pavelka,1,True,10,True
1060,10,Jake Pavelka,2,True,10,True
1061,10,Jake Pavelka,3,True,10,True
1062,10,Jake Pavelka,4,True,10,True
1063,10,Jake Pavelka,5,True,10,True
1064,10,Jake Pavelka,6,True,10,False
1065,10,Jake Pavelka,7,False,10,False
1066,10,Jake Pavelka,8,False,10,False
1067,10,Jake Pavelka,9,False,10,False
1068,10,Jake Pavelka,10,False,10,
1069,10,Kate Gosselin,1,True,10,True
1070,10,Kate Gosselin,2,True,10,True
1071,10,Kate Gosselin,3,True,10,True
1072,10,Kate Gosselin,4,True,10,True
1073,10,Kate Gosselin,5,True,10,False
1074,10,Kate Gosselin,6,False,10,False
1075,10,Kate Gosselin,7,False,10,False
1076,10,Kate Gosselin,8,False,10,False
1077,10,Kate Gosselin,9,False,10,False
1078,10,Kate Gosselin,10,False,10,
1079,10,Nicole Scherzinger,1,True,10,True
1080,10,Nicole Scherzinger,2,True,10,True
1081,10,Nicole Scherzinger,3,True,10,True
1082,10,Nicole Scherzinger,4,True,10,True
1083,10,Nicole Scherzinger,5,True,10,True
1084,10,Nicole Scherzinger,6,True,10,True
1085,10,Nicole Scherzinger,7,True,10,True
1086,10,Nicole Scherzinger,8,True,10,True
1087,10,Nicole Scherzinger,9,True,10,True
1088,10,Nicole Scherzinger,10,True,10,
1089,10,Niecy Nash,1,True,10,True
1090,10,Niecy Nash,2,True,10,True
1091,10,Niecy Nash,3,True,10,True
1092,10,Niecy Nash,4,True,10,True
1093,10,Niecy Nash,5,True,10,True
1094,10,Niecy Nash,6,True,10,True
1095,10,Niecy Nash,7,True,10,True
1096,10,Niecy Nash,8,True,10,False
1097,10,Niecy Nash,9,False,10,False
1098,10,Niecy Nash,10,False,10,
1099,10,Pamela Anderson,1,True,10,True
1100,10,Pamela Anderson,2,True,10,True
1101,10,Pamela Anderson,3,True,10,True
1102,10,Pamela Anderson,4,True,10,True
1103,10,Pamela Anderson,5,True,10,True
1104,10,Pamela Anderson,6,True,10,True
1105,10,Pamela Anderson,7,True,10,False
1106,10,Pamela Anderson,8,False,10,False
1107,10,Pamela Anderson,9,False,10,False
1108,10,Pamela Anderson,10,False,10,
1109,10,Shannen Doherty,1,True,10,True
1110,10,Shannen Doherty,2,True,10,False
1111,10,Shannen Doherty,3,False,10,False
1112,10,Shannen Doherty,4,False,10,False
1113,10,Shannen Doherty,5,False,10,False
1114,10,Shannen Doherty,6,False,10,False
1115,10,Shannen Doherty,7,False,10,False
1116,10,Shannen Doherty,8,False,10,False
1117,10,Shannen Doherty,9,False,10,False
1118,10,Shannen Doherty,10,False,10,
1119,11,Audrina Patridge,1,True,10,True
1120,11,Audrina Patridge,2,True,10,True
1121,11,Audrina Patridge,3,True,10,True
1122,11,Audrina Patridge,4,True,10,True
1123,11,Audrina Patridge,5,True,10,True
1124,11,Audrina Patridge,6,True,10,False
1125,11,Audrina Patridge,7,False,10,False
1126,11,Audrina Patridge,8,False,10,False
1127,11,Audrina Patridge,9,False,10,False
1128,11,Audrina Patridge,10,False,10,
1129,11,Brandy,1,True,10,True
1130,11,Brandy,2,True,10,True
1131,11,Brandy,3,True,10,True
1132,11,Brandy,4,True,10,True
1133,11,Brandy,5,True,10,True
1134,11,Brandy,6,True,10,True
1135,11,Brandy,7,True,10,True
1136,11,Brandy,8,True,10,True
1137,11,Brandy,9,True,10,False
1138,11,Brandy,10,False,10,
1139,11,Bristol Palin,1,True,10,True
1140,11,Bristol Palin,2,True,10,True
1141,11,Bristol Palin,3,True,10,True
1142,11,Bristol Palin,4,True,10,True
1143,11,Bristol Palin,5,True,10,True
1144,11,Bristol Palin,6,True,10,True
1145,11,Bristol Palin,7,True,10,True
1146,11,Bristol Palin,8,True,10,True
1147,11,Bristol Palin,9,True,10,True
1148,11,Bristol Palin,10,True,10,
1149,11,David Hasselhoff,1,True,10,False
1150,11,David Hasselhoff,2,False,10,False
1151,11,David Hasselhoff,3,False,10,False
1152,11,David Hasselhoff,4,False,10,False
1153,11,David Hasselhoff,5,False,10,False
1154,11,David Hasselhoff,6,False,10,False
1155,11,David Hasselhoff,7,False,10,False
1156,11,David Hasselhoff,8,False,10,False
1157,11,David Hasselhoff,9,False,10,False
1158,11,David Hasselhoff,10,False,10,
1159,11,Florence Henderson,1,True,10,True
1160,11,Florence Henderson,2,True,10,True
1161,11,Florence Henderson,3,True,10,True
1162,11,Florence Henderson,4,True,10,True
1163,11,Florence Henderson,5,True,10,False
1164,11,Florence Henderson,6,False,10,False
1165,11,Florence Henderson,7,False,10,False
1166,11,Florence Henderson,8,False,10,False
1167,11,Florence Henderson,9,False,10,False
1168,11,Florence Henderson,10,False,10,
1169,11,Jennifer Grey,1,True,10,True
1170,11,Jennifer Grey,2,True,10,True
1171,11,Jennifer Grey,3,True,10,True
1172,11,Jennifer Grey,4,True,10,True
1173,11,Jennifer Grey,5,True,10,True
1174,11,Jennifer Grey,6,True,10,True
1175,11,Jennifer Grey,7,True,10,True
1176,11,Jennifer Grey,8,True,10,True
1177,11,Jennifer Grey,9,True,10,True
1178,11,Jennifer Grey,10,True,10,
1179,11,Kurt Warner,1,True,10,True
1180,11,Kurt Warner,2,True,10,True
1181,11,Kurt Warner,3,True,10,True
1182,11,Kurt Warner,4,True,10,True
1183,11,Kurt Warner,5,True,10,True
1184,11,Kurt Warner,6,True,10,True
1185,11,Kurt Warner,7,True,10,True
1186,11,Kurt Warner,8,True,10,False
1187,11,Kurt Warner,9,False,10,False
1188,11,Kurt Warner,10,False,10,
1189,11,Kyle Massey,1,True,10,True
1190,11,Kyle Massey,2,True,10,True
1191,11,Kyle Massey,3,True,10,True
1192,11,Kyle Massey,4,True,10,True
1193,11,Kyle Massey,5,True,10,True
1194,11,Kyle Massey,6,True,10,True
1195,11,Kyle Massey,7,True,10,True
1196,11,Kyle Massey,8,True,10,True
1197,11,Kyle Massey,9,True,10,True
1198,11,Kyle Massey,10,True,10,
1199,11,Margaret Cho,1,True,10,True
1200,11,Margaret Cho,2,True,10,True
1201,11,Margaret Cho,3,True,10,False
1202,11,Margaret Cho,4,False,10,False
1203,11,Margaret Cho,5,False,10,False
1204,11,Margaret Cho,6,False,10,False
1205,11,Margaret Cho,7,False,10,False
1206,11,Margaret Cho,8,False,10,False
1207,11,Margaret Cho,9,False,10,False
1208,11,Margaret Cho,10,False,10,
1209,11,Michael Bolton,1,True,10,True
1210,11,Michael Bolton,2,True,10,False
1211,11,Michael Bolton,3,False,10,False
1212,11,Michael Bolton,4,False,10,False
1213,11,Michael Bolton,5,False,10,False
1214,11,Michael Bolton,6,False,10,False
1215,11,Michael Bolton,7,False,10,False
1216,11,Michael Bolton,8,False,10,False
1217,11,Michael Bolton,9,False,10,False
1218,11,Michael Bolton,10,False,10,
1219,11,Rick Fox,1,True,10,True
1220,11,Rick Fox,2,True,10,True
1221,11,Rick Fox,3,True,10,True
1222,11,Rick Fox,4,True,10,True
1223,11,Rick Fox,5,True,10,True
1224,11,Rick Fox,6,True,10,True
1225,11,Rick Fox,7,True,10,False
1226,11,Rick Fox,8,False,10,False
1227,11,Rick Fox,9,False,10,False
1228,11,Rick Fox,10,False,10,
1229,11,The Situation,1,True,10,True
1230,11,The Situation,2,True,10,True
1231,11,The Situation,3,True,10,True
1232,11,The Situation,4,True,10,False
1233,11,The Situation,5,False,10,False
1234,11,The Situation,6,False,10,False
1235,11,The Situation,7,False,10,False
1236,11,The Situation,8,False,10,False
1237,11,The Situation,9,False,10,False
1238,11,The Situation,10,False,10,
1239,12,Chelsea Kane,1,True,10,True
1240,12,Chelsea Kane,2,True,10,True
1241,12,Chelsea Kane,3,True,10,True
1242,12,Chelsea Kane,4,True,10,True
1243,12,Chelsea Kane,5,True,10,True
1244,12,Chelsea Kane,6,True,10,True
1245,12,Chelsea Kane,7,True,10,True
1246,12,Chelsea Kane,8,True,10,True
1247,12,Chelsea Kane,9,True,10,True
1248,12,Chelsea Kane,10,True,10,
1249,12,Chris Jericho,1,True,10,True
1250,12,Chris Jericho,2,True,10,True
1251,12,Chris Jericho,3,True,10,True
1252,12,Chris Jericho,4,True,10,True
1253,12,Chris Jericho,5,True,10,True
1254,12,Chris Jericho,6,True,10,False
1255,12,Chris Jericho,7,False,10,False
1256,12,Chris Jericho,8,False,10,False
1257,12,Chris Jericho,9,False,10,False
1258,12,Chris Jericho,10,False,10,
1259,12,Hines Ward,1,True,10,True
1260,12,Hines Ward,2,True,10,True
1261,12,Hines Ward,3,True,10,True
1262,12,Hines Ward,4,True,10,True
1263,12,Hines Ward,5,True,10,True
1264,12,Hines Ward,6,True,10,True
1265,12,Hines Ward,7,True,10,True
1266,12,Hines Ward,8,True,10,True
1267,12,Hines Ward,9,True,10,True
1268,12,Hines Ward,10,True,10,
1269,12,Kendra Wilkinson,1,True,10,True
1270,12,Kendra Wilkinson,2,True,10,True
1271,12,Kendra Wilkinson,3,True,10,True
1272,12,Kendra Wilkinson,4,True,10,True
1273,12,Kendra Wilkinson,5,True,10,True
1274,12,Kendra Wilkinson,6,True,10,True
1275,12,Kendra Wilkinson,7,True,10,False
1276,12,Kendra Wilkinson,8,False,10,False
1277,12,Kendra Wilkinson,9,False,10,False
1278,12,Kendra Wilkinson,10,False,10,
1279,12,Kirstie Alley,1,True,10,True
1280,12,Kirstie Alley,2,True,10,True
1281,12,Kirstie Alley,3,True,10,True
1282,12,Kirstie Alley,4,True,10,True
1283,12,Kirstie Alley,5,True,10,True
1284,12,Kirstie Alley,6,True,10,True
1285,12,Kirstie Alley,7,True,10,True
1286,12,Kirstie Alley,8,True,10,True
1287,12,Kirstie Alley,9,True,10,True
1288,12,Kirstie Alley,10,True,10,
1289,12,Mike Catherwood,1,True,10,True
1290,12,Mike Catherwood,2,True,10,False
1291,12,Mike Catherwood,3,False,10,False
1292,12,Mike Catherwood,4,False,10,False
1293,12,Mike Catherwood,5,False,10,False
1294,12,Mike Catherwood,6,False,10,False
1295,12,Mike Catherwood,7,False,10,False
1296,12,Mike Catherwood,8,False,10,False
1297,12,Mike Catherwood,9,False,10,False
1298,12,Mike Catherwood,10,False,10,
1299,12,Petra Nemcova,1,True,10,True
1300,12,Petra Nemcova,2,True,10,True
1301,12,Petra Nemcova,3,True,10,True
1302,12,Petra Nemcova,4,True,10,True
1303,12,Petra Nemcova,5,True,10,False
1304,12,Petra Nemcova,6,False,10,False
1305,12,Petra Nemcova,7,False,10,False
1306,12,Petra Nemcova,8,False,10,False
1307,12,Petra Nemcova,9,False,10,False
1308,12,Petra Nemcova,10,False,10,
1309,12,Ralph Macchio,1,True,10,True
1310,12,Ralph Macchio,2,True,10,True
1311,12,Ralph Macchio,3,True,10,True
1312,12,Ralph Macchio,4,True,10,True
1313,12,Ralph Macchio,5,True,10,True
1314,12,Ralph Macchio,6,True,10,True
1315,12,Ralph Macchio,7,True,10,True
1316,12,Ralph Macchio,8,True,10,True
1317,12,Ralph Macchio,9,True,10,False
1318,12,Ralph Macchio,10,False,10,
1319,12,Romeo,1,True,10,True
1320,12,Romeo,2,True,10,True
1321,12,Romeo,3,True,10,True
1322,12,Romeo,4,True,10,True
1323,12,Romeo,5,True,10,True
1324,12,Romeo,6,True,10,True
1325,12,Romeo,7,True,10,True
1326,12,Romeo,8,True,10,False
1327,12,Romeo,9,False,10,False
1328,12,Romeo,10,False,10,
1329,12,Sugar Ray Leonard,1,True,10,True
1330,12,Sugar Ray Leonard,2,True,10,True
1331,12,Sugar Ray Leonard,3,True,10,True
1332,12,Sugar Ray Leonard,4,True,10,False
1333,12,Sugar Ray Leonard,5,False,10,False
1334,12,Sugar Ray Leonard,6,False,10,False
1335,12,Sugar Ray Leonard,7,False,10,False
1336,12,Sugar Ray Leonard,8,False,10,False
1337,12,Sugar Ray Leonard,9,False,10,False
1338,12,Sugar Ray Leonard,10,False,10,
1339,12,Wendy Williams,1,True,10,True
1340,12,Wendy Williams,2,True,10,True
1341,12,Wendy Williams,3,True,10,False
1342,12,Wendy Williams,4,False,10,False
1343,12,Wendy Williams,5,False,10,False
1344,12,Wendy Williams,6,False,10,False
1345,12,Wendy Williams,7,False,10,False
